SET
line_id,line_start_date,line_end_date,radius_username,jbill_so_value,oss_so_value
34860,2013-05-13,,5339387409@tsp17.sprintpcs.com,SO-7146,SO-07146
34861,2013-05-13,,5665291569@tsp17.sprintpcs.com,SO-7146,SO-07146
34862,2013-05-13,,5665291563@tsp18.sprintpcs.com,SO-7146,SO-07146
34863,2013-05-13,,5665291613@tsp17.sprintpcs.com,SO-7146,SO-07146
34864,2013-05-13,,4049893734@vzw3g.com,SO-7149,SO-07149
34865,2013-05-14,,9175327292@tsp17.sprintpcs.com,SO-7152,SO-07152
34866,2013-05-14,,6463422985@tsp17.sprintpcs.com,SO-7153A,SO-07153
34880,2013-05-14,,3124373208@uscc.net,SO-7157,SO-07157
34881,2013-05-14,,3124372942@uscc.net,SO-7157,SO-07157
34883,2013-05-14,,5665291601@tsp17.sprintpcs.com,SO-7161,SO-07161
34884,2013-05-14,,5665291617@tsp17.sprintpcs.com,SO-7160,SO-07160
34885,2013-05-14,,5665291619@tsp18.sprintpcs.com,SO-7158,SO-07158
34886,2013-05-14,,5665291605@tsp17.sprintpcs.com,SO-7158,SO-07158
34887,2013-05-14,,5665291615@tsp18.sprintpcs.com,SO-7158,SO-07158
34888,2013-05-14,,4049893793@vzw3g.com,SO-7151,SO-07151
34889,2013-05-14,,4049893989@vzw3g.com,SO-7151,SO-07151
34890,2013-05-14,,4049893794@vzw3g.com,SO-7151,SO-07151
34891,2013-05-15,,4049893881@vzw3g.com,SO-7165,SO-07165
34892,2013-05-15,,5665291607@tsp18.sprintpcs.com,SO-7167,SO-07167
34893,2013-05-15,,4043086244@vzw3g.com,SO-7168,SO-07168
34895,2013-05-16,,5774871108@tsp18.sprintpcs.com,SO-7170,SO-07170
34896,2013-05-16,,5774876977@tsp17.sprintpcs.com,SO-7170,SO-07170
34897,2013-05-16,,5339389338@tsp17.sprintpcs.com,SO-7171,SO-07171
34902,2013-05-16,,4043085882@vzw3g.com,SO-7172,SO-07172
34907,2013-05-19,,5665290160@tsp18.sprintpcs.com,SO-7177,SO-07177
34908,2013-05-19,,5665291611@tsp18.sprintpcs.com,SO-7177,SO-07177
34909,2013-05-19,,5665290170@tsp17.sprintpcs.com,SO-7177,SO-07177
34913,2013-05-19,,9172618799@tsp17.sprintpcs.com,SO-7179A,SO-07179
34915,2013-05-19,,9175536592@tsp17.sprintpcs.com,SO-7180,SO-07180
34919,2013-05-20,,3125469577@uscc.net,SO-7188,SO-07188
34921,2013-05-20,,5665290188@tsp18.sprintpcs.com,SO-7186,SO-07186
34922,2013-05-20,,5665290186@tsp17.sprintpcs.com,SO-7186,SO-07186
34923,2013-05-21,,5339390730@tsp17.sprintpcs.com,SO-7191,SO-07191
34924,2013-05-21,,4048585980@vzw3g.com,SO-7191,SO-07191
34925,2013-05-21,,5665290174@tsp17.sprintpcs.com,SO-7190,SO-07190
34928,2013-05-21,,4049893943@vzw3g.com,SO-7192A,SO-07192
34929,2013-05-21,,4049893946@vzw3g.com,SO-7192A,SO-07192
34930,2013-05-21,,4048214015@vzw3g.com,SO-7192A,SO-07192
34933,2013-05-21,,4047102110@vzw3g.com,SO-7192A,SO-07192
34934,2013-05-21,,4047102109@vzw3g.com,SO-7192A,SO-07192
34936,2013-05-21,,4047102107@vzw3g.com,SO-7192A,SO-07192
34939,2013-05-21,,4046404719@vzw3g.com,SO-7187,SO-07187
34942,2013-05-22,,9178585640@tsp17.sprintpcs.com,SO-7199,SO-07199
34948,2013-05-22,,4049918835@vzw3g.com,SO-7182J,SO-07182
34949,2013-05-22,,4047102012@vzw3g.com,SO-7182J,SO-07182
34951,2013-05-22,,4702193393@vzw3g.com,SO-7182J,SO-07182
34952,2013-05-22,,4049894146@vzw3g.com,SO-7182J,SO-07182
34959,2013-05-22,,6788328067@vzw3g.com,SO-7182J,SO-07182
34962,2013-05-22,,6788363938@vzw3g.com,SO-7182J,SO-07182
34964,2013-05-22,,4047102031@vzw3g.com,SO-7182J,SO-07182
34965,2013-05-22,,4047102030@vzw3g.com,SO-7182J,SO-07182
34967,2013-05-22,,4047102034@vzw3g.com,SO-7182J,SO-07182
34968,2013-05-22,,4047102028@vzw3g.com,SO-7182J,SO-07182
34969,2013-05-22,,4047102037@vzw3g.com,SO-7182J,SO-07182
34970,2013-05-22,,4047102036@vzw3g.com,SO-7182J,SO-07182
34971,2013-05-22,,4047102032@vzw3g.com,SO-7182J,SO-07182
34972,2013-05-22,,4047102033@vzw3g.com,SO-7182J,SO-07182
34974,2013-05-22,,4047102046@vzw3g.com,SO-7182J,SO-07182
34975,2013-05-22,,4047102042@vzw3g.com,SO-7182J,SO-07182
34977,2013-05-22,,4047102038@vzw3g.com,SO-7182J,SO-07182
34980,2013-05-22,,4047102047@vzw3g.com,SO-7182J,SO-07182
34981,2013-05-22,,4047102041@vzw3g.com,SO-7182J,SO-07182
34986,2013-05-22,,4047102025@vzw3g.com,SO-7182J,SO-07182
34987,2013-05-22,,4047102026@vzw3g.com,SO-7182J,SO-07182
34988,2013-05-22,,4042747791@vzw3g.com,SO-7182J,SO-07182
34990,2013-05-22,,4047822068@vzw3g.com,SO-7182J,SO-07182
34991,2013-05-22,,4047102024@vzw3g.com,SO-7182J,SO-07182
34992,2013-05-22,,4047102027@vzw3g.com,SO-7182J,SO-07182
34993,2013-05-22,,4047102101@vzw3g.com,SO-7194B,SO-07194
35002,2013-05-22,,5665290024@tsp17.sprintpcs.com,SO-7200B,SO-07200
35027,2013-05-22,,5665291472@tsp18.sprintpcs.com,SO-7211,SO-07211
35032,2013-05-23,,3124371494@uscc.net,SO-7213A,SO-07213
35033,2013-05-23,,3124371775@uscc.net,SO-7213A,SO-07213
35034,2013-05-23,,3124371716@uscc.net,SO-7213A,SO-07213
35036,2013-05-23,,3125460201@uscc.net,SO-7213A,SO-07213
35037,2013-05-28,,9172664166@tsp18.sprintpcs.com,SO-7215B,SO-07215
35038,2013-05-28,,9172664298@tsp18.sprintpcs.com,SO-7215B,SO-07215
35045,2013-05-27,,5007261086@tsp17.sprintpcs.com,SO-7220,SO-07220
35046,2013-05-27,,5007209728@tsp17.sprintpcs.com,SO-7097,SO-07097
35048,2013-05-27,,4047102116@vzw3g.com,SO-7214A,SO-07214
35049,2013-05-27,,5665290574@tsp18.sprintpcs.com,SO-7217,SO-07217
35050,2013-05-27,,5665290570@tsp18.sprintpcs.com,SO-7217,SO-07217
35051,2013-05-27,,4047104125@vzw3g.com,SO-7218,SO-07218
35052,2013-05-27,,4047104003@vzw3g.com,SO-7218,SO-07218
35053,2013-05-27,,4702490927@vzw3g.com,SO-7218,SO-07218
35054,2013-05-27,,5665290580@tsp17.sprintpcs.com,SO-7222,SO-07222
35055,2013-05-28,,5007261100@tsp17.sprintpcs.com,SO-7215B,SO-07215
35056,2013-05-28,,5007261532@tsp17.sprintpcs.com,SO-7215B,SO-07215
35058,2013-05-28,,9175019104@tsp18.sprintpcs.com,SO-7224,SO-07224
35059,2013-05-28,,5665290568@tsp17.sprintpcs.com,SO-7224,SO-07224
35060,2013-05-28,,9175495779@tsp18.sprintpcs.com,SO-7224,SO-07224
35065,2013-05-29,,3123889560@uscc.net,SO-7233,SO-07233
35066,2013-05-29,,3125461414@uscc.net,SO-7233,SO-07233
35069,2013-05-29,,5665291466@tsp17.sprintpcs.com,SO-7234,SO-07234
35070,2013-05-29,,5665291480@tsp18.sprintpcs.com,SO-7232,SO-07232
35071,2013-05-29,,9175019684@tsp18.sprintpcs.com,SO-7236,SO-07236
35072,2013-05-29,,5339389246@tsp17.sprintpcs.com,SO-7236,SO-07236
35073,2013-05-29,,5665290196@tsp18.sprintpcs.com,SO-7235,SO-07235
35074,2013-05-29,,5665291474@tsp17.sprintpcs.com,SO-7235,SO-07235
35075,2013-05-29,,5665291476@tsp18.sprintpcs.com,SO-7235,SO-07235
35076,2013-05-29,,5665291462@tsp17.sprintpcs.com,SO-7235,SO-07235
35077,2013-05-29,,5665291464@tsp18.sprintpcs.com,SO-7235,SO-07235
35078,2013-05-29,,5665291470@tsp17.sprintpcs.com,SO-7235,SO-07235
35080,2013-05-30,,5662087909@tsp18.sprintpcs.com,SO-7106H,SO-07106
35081,2013-05-30,,5662087891@tsp17.sprintpcs.com,SO-7106H,SO-07106
35082,2013-05-30,,5662087916@tsp17.sprintpcs.com,SO-7106H,SO-07106
35083,2013-05-30,,5662087920@tsp17.sprintpcs.com,SO-7106H,SO-07106
35086,2013-05-30,,5662087929@tsp18.sprintpcs.com,SO-7106H,SO-07106
35087,2013-05-30,,5662087905@tsp17.sprintpcs.com,SO-7106H,SO-07106
35089,2013-05-30,,5662071791@tsp17.sprintpcs.com,SO-7106H,SO-07106
35090,2013-05-30,,5662071949@tsp17.sprintpcs.com,SO-7106H,SO-07106
35091,2013-05-30,,5662072177@tsp18.sprintpcs.com,SO-7106H,SO-07106
35093,2013-05-30,,5662071479@tsp18.sprintpcs.com,SO-7106H,SO-07106
35094,2013-05-30,,5662071858@tsp18.sprintpcs.com,SO-7106H,SO-07106
35095,2013-05-30,,5662072097@tsp17.sprintpcs.com,SO-7106H,SO-07106
35098,2013-05-30,,5662071712@tsp18.sprintpcs.com,SO-7106H,SO-07106
35099,2013-05-30,,5662087108@tsp18.sprintpcs.com,SO-7106H,SO-07106
35100,2013-05-30,,5662087236@tsp18.sprintpcs.com,SO-7106H,SO-07106
35102,2013-05-30,,5662087056@tsp17.sprintpcs.com,SO-7106H,SO-07106
35103,2013-05-30,,5662087276@tsp17.sprintpcs.com,SO-7106H,SO-07106
35104,2013-05-30,,5662086986@tsp18.sprintpcs.com,SO-7106H,SO-07106
35105,2013-05-30,,5662087832@tsp18.sprintpcs.com,SO-7106H,SO-07106
35106,2013-05-30,,5662086932@tsp17.sprintpcs.com,SO-7106H,SO-07106
35107,2013-05-30,,5662087219@tsp17.sprintpcs.com,SO-7106H,SO-07106
35108,2013-05-30,,5662087598@tsp17.sprintpcs.com,SO-7106H,SO-07106
35109,2013-05-30,,5662087945@tsp18.sprintpcs.com,SO-7106H,SO-07106
35110,2013-05-30,,5662087951@tsp17.sprintpcs.com,SO-7106H,SO-07106
35111,2013-05-30,,5662087955@tsp17.sprintpcs.com,SO-7106H,SO-07106
35112,2013-05-30,,5662087934@tsp17.sprintpcs.com,SO-7106H,SO-07106
35113,2013-05-30,,5662087947@tsp17.sprintpcs.com,SO-7106H,SO-07106
35114,2013-05-30,,5662087949@tsp18.sprintpcs.com,SO-7106H,SO-07106
35115,2013-05-30,,5662087940@tsp18.sprintpcs.com,SO-7106H,SO-07106
35116,2013-05-30,,5662087953@tsp18.sprintpcs.com,SO-7106H,SO-07106
35117,2013-05-30,,5662087957@tsp18.sprintpcs.com,SO-7106H,SO-07106
35118,2013-05-30,,5662087943@tsp17.sprintpcs.com,SO-7106H,SO-07106
35119,2013-05-30,,5662076408@tsp18.sprintpcs.com,SO-7106H,SO-07106
35120,2013-05-30,,5662076348@tsp17.sprintpcs.com,SO-7106H,SO-07106
35121,2013-05-30,,5662076202@tsp18.sprintpcs.com,SO-7106H,SO-07106
35122,2013-05-30,,5662076295@tsp18.sprintpcs.com,SO-7106H,SO-07106
35123,2013-05-30,,5662076244@tsp17.sprintpcs.com,SO-7106H,SO-07106
35124,2013-05-30,,5662076551@tsp18.sprintpcs.com,SO-7106H,SO-07106
35125,2013-05-30,,5662076490@tsp17.sprintpcs.com,SO-7106H,SO-07106
35126,2013-05-30,,5662076088@tsp17.sprintpcs.com,SO-7106H,SO-07106
35128,2013-05-30,,5662076181@tsp17.sprintpcs.com,SO-7106H,SO-07106
35129,2013-05-30,,5662075927@tsp17.sprintpcs.com,SO-7106H,SO-07106
35130,2013-05-30,,5662076048@tsp17.sprintpcs.com,SO-7106H,SO-07106
35131,2013-05-30,,5662075683@tsp17.sprintpcs.com,SO-7106H,SO-07106
35132,2013-05-30,,5662076059@tsp18.sprintpcs.com,SO-7106H,SO-07106
35133,2013-05-30,,5662075851@tsp17.sprintpcs.com,SO-7106H,SO-07106
35134,2013-05-30,,5662076026@tsp18.sprintpcs.com,SO-7106H,SO-07106
35135,2013-05-30,,5662077263@tsp18.sprintpcs.com,SO-7106H,SO-07106
35136,2013-05-30,,5662075886@tsp17.sprintpcs.com,SO-7106H,SO-07106
35138,2013-05-30,,5662075772@tsp18.sprintpcs.com,SO-7106H,SO-07106
35143,2013-06-02,,5665292697@tsp17.sprintpcs.com,SO-7246,SO-07246
35144,2013-06-02,,5665291633@tsp18.sprintpcs.com,SO-7246,SO-07246
35149,2013-06-03,,5665291628@tsp18.sprintpcs.com,SO-7249,SO-07249
35150,2013-06-03,,5665291635@tsp17.sprintpcs.com,SO-7249,SO-07249
35175,2013-06-04,,4048588343@vzw3g.com,SO-7250,SO-07250
35176,2013-06-04,,4703031125@vzw3g.com,SO-7250,SO-07250
35177,2013-06-04,,4048585939@vzw3g.com,SO-7247A,SO-07247
35178,2013-06-04,,4048584799@vzw3g.com,SO-7247A,SO-07247
35179,2013-06-04,,4048585567@vzw3g.com,SO-7247A,SO-07247
35182,2013-06-04,,4048586213@vzw3g.com,SO-7247A,SO-07247
35184,2013-06-04,,4048585927@vzw3g.com,SO-7247A,SO-07247
35185,2013-06-04,,4048586003@vzw3g.com,SO-7247A,SO-07247
35186,2013-06-04,,4048585710@vzw3g.com,SO-7247A,SO-07247
35188,2013-06-04,,4048587929@vzw3g.com,SO-7247A,SO-07247
35189,2013-06-04,,4048587388@vzw3g.com,SO-7247A,SO-07247
35194,2013-06-05,,3124372114@uscc.net,SO-7261,SO-07261
35196,2013-06-05,,4048317938@vzw3g.com,SO-7262,SO-07262
35197,2013-06-05,,5774870114@tsp17.sprintpcs.com,SO-7264A,SO-07264
35198,2013-06-05,,5662074550@tsp17.sprintpcs.com,SO-7264A,SO-07264
35204,2013-06-09,,3123889699@uscc.net,SO-6656,SO-06656
35205,2013-06-09,,9172618357@tsp18.sprintpcs.com,SO-6655,SO-06655
35206,2013-06-09,,9174055079@tsp18.sprintpcs.com,SO-6655,SO-06655
35207,2013-06-09,,9174505126@tsp17.sprintpcs.com,SO-6655,SO-06655
35208,2013-06-09,,9172630736@tsp18.sprintpcs.com,SO-6655,SO-06655
35209,2013-06-09,,9172662700@tsp18.sprintpcs.com,SO-6655,SO-06655
35210,2013-06-09,,9174059027@tsp17.sprintpcs.com,SO-6655,SO-06655
35211,2013-06-09,,9175314331@tsp17.sprintpcs.com,SO-6655,SO-06655
35212,2013-06-09,,9175317885@tsp17.sprintpcs.com,SO-6655,SO-06655
35213,2013-06-09,,9175325558@tsp17.sprintpcs.com,SO-6655,SO-06655
35218,2013-06-10,,4047104225@vzw3g.com,SO-7272A,SO-07272
35219,2013-06-10,,4047104233@vzw3g.com,SO-7272A,SO-07272
35220,2013-06-10,,4047104227@vzw3g.com,SO-7272A,SO-07272
35221,2013-06-10,,4047104232@vzw3g.com,SO-7272A,SO-07272
35225,2013-06-11,,5665291484@tsp18.sprintpcs.com,SO-7277,SO-07277
35226,2013-06-11,,5662081763@tsp17.sprintpcs.com,SO-7278,SO-07278
35230,2013-06-11,,5665291492@tsp18.sprintpcs.com,SO-7282,SO-07282
35231,2013-06-12,,5774870107@tsp17.sprintpcs.com,SO-7283B,SO-07283
35243,2013-06-12,,5665291520@tsp18.sprintpcs.com,SO-7283B,SO-07283
35250,2013-06-12,,5665291512@tsp18.sprintpcs.com,SO-7283B,SO-07283
35262,2013-06-12,,5665291486@tsp17.sprintpcs.com,SO-7285,SO-07285
35263,2013-06-13,,5007200749@tsp17.sprintpcs.com,SO-7292,SO-07292
35264,2013-06-13,,5665291488@tsp18.sprintpcs.com,SO-7286,SO-07286
35265,2013-06-13,,5665291494@tsp17.sprintpcs.com,SO-7286,SO-07286
35266,2013-06-13,,5665291631@tsp17.sprintpcs.com,SO-7286,SO-07286
35269,2013-06-13,,4047104127@vzw3g.com,SO-7287A,SO-07287
35270,2013-06-13,,5662082747@tsp18.sprintpcs.com,SO-7288,SO-07288
35274,2013-06-16,,4047104229@vzw3g.com,SO-7295,SO-07295
35277,2013-06-16,,5662088116@tsp18.sprintpcs.com,SO-7298,SO-07298
35278,2013-06-16,,9178583243@tsp17.sprintpcs.com,SO-7298,SO-07298
35279,2013-06-16,,4042749358@vzw3g.com,SO-7299,SO-07299
35281,2013-06-17,,5662088069@tsp17.sprintpcs.com,SO-7300,SO-07300
35286,2013-06-17,,4048033886@vzw3g.com,SO-7301C,SO-07301
35288,2013-06-17,,4047104228@vzw3g.com,SO-7303,SO-07303
35290,2013-06-17,,5662081062@tsp17.sprintpcs.com,SO-7305,SO-07305
35291,2013-06-17,,5662082537@tsp18.sprintpcs.com,SO-7305,SO-07305
35293,2013-06-17,,4047104231@vzw3g.com,SO-7306,SO-07306
35294,2013-06-17,,5662088073@tsp17.sprintpcs.com,SO-7308,SO-07308
35295,2013-06-17,,5662072678@tsp17.sprintpcs.com,SO-7308,SO-07308
35296,2013-06-18,,5665290586@tsp18.sprintpcs.com,SO-7311,SO-07311
35298,2013-06-18,,5665291490@tsp17.sprintpcs.com,SO-7310A,SO-07310
35300,2013-06-18,,5662088065@tsp17.sprintpcs.com,SO-7310A,SO-07310
35301,2013-06-18,,5662088063@tsp18.sprintpcs.com,SO-7310A,SO-07310
35302,2013-06-18,,5662088075@tsp18.sprintpcs.com,SO-7310A,SO-07310
35303,2013-06-18,,5662088059@tsp18.sprintpcs.com,SO-7310A,SO-07310
35304,2013-06-18,,4048047826@vzw3g.com,SO-7313,SO-07313
35305,2013-06-18,,4045670327@vzw3g.com,SO-7314,SO-07314
35306,2013-06-18,,4045940817@vzw3g.com,SO-7315,SO-07315
35308,2013-06-19,,5662088071@tsp18.sprintpcs.com,SO-7318,SO-07318
35310,2013-06-19,,4045949408@vzw3g.com,SO-7320,SO-07320
35317,2013-06-20,,5007264255@tsp17.sprintpcs.com,SO-7325,SO-07325
35318,2013-06-20,,5007264253@tsp17.sprintpcs.com,SO-7325,SO-07325
35321,2013-06-23,,5662075974@tsp18.sprintpcs.com,SO-7331,SO-07331
35322,2013-06-23,,5662076653@tsp17.sprintpcs.com,SO-7331,SO-07331
35324,2013-06-23,,4045612222@vzw3g.com,SO-7332B,SO-07332
35328,2013-06-24,,5662075860@tsp17.sprintpcs.com,SO-7333,SO-07333
35333,2013-06-25,,5662077155@tsp18.sprintpcs.com,SO-7338,SO-07338
35334,2013-06-25,,5662073790@tsp17.sprintpcs.com,SO-7338,SO-07338
35335,2013-06-25,,5662076933@tsp17.sprintpcs.com,SO-7339,SO-07339
35338,2013-06-26,,4045568462@vzw3g.com,SO-7343,SO-07343
35343,2013-06-26,,4045940747@vzw3g.com,SO-7348B,SO-07348
35345,2013-06-26,,4045487357@vzw3g.com,SO-7351,SO-07351
35346,2013-06-26,,4045940834@vzw3g.com,SO-7351,SO-07351
35348,2013-06-27,,4048073003@vzw3g.com,SO-7353,SO-07353
35349,2013-06-27,,5662088853@tsp18.sprintpcs.com,SO-7354,SO-07354
35350,2013-06-27,,5662088128@tsp18.sprintpcs.com,SO-7354,SO-07354
35351,2013-06-27,,5662088767@tsp17.sprintpcs.com,SO-7354,SO-07354
35352,2013-06-27,,4045482294@vzw3g.com,SO-7357A,SO-07357
35353,2013-06-27,,4045940821@vzw3g.com,SO-7357A,SO-07357
35354,2013-06-27,,4045940744@vzw3g.com,SO-7357A,SO-07357
35355,2013-06-27,,4045582911@vzw3g.com,SO-7357A,SO-07357
35356,2013-06-27,,4045670434@vzw3g.com,SO-7357A,SO-07357
35358,2013-06-27,,4043547176@vzw3g.com,SO-7357A,SO-07357
35360,2013-06-27,,4043547164@vzw3g.com,SO-7357A,SO-07357
35361,2013-06-27,,4045484146@vzw3g.com,SO-7357A,SO-07357
35362,2013-06-27,,4045618236@vzw3g.com,SO-7358,SO-07358
35365,2013-06-27,,5662088130@tsp17.sprintpcs.com,SO-7359,SO-07359
35366,2013-06-27,,4045586713@vzw3g.com,SO-7361,SO-07361
35367,2013-06-30,,5665290626@tsp18.sprintpcs.com,SO-7364,SO-07364
35368,2013-06-30,,5662088423@tsp18.sprintpcs.com,SO-7363,SO-07363
35369,2013-06-30,,5662088120@tsp18.sprintpcs.com,SO-7363,SO-07363
35370,2013-06-30,,5662076836@tsp18.sprintpcs.com,SO-7363,SO-07363
35371,2013-06-30,,5662088126@tsp17.sprintpcs.com,SO-7363,SO-07363
35373,2013-07-01,,9178585109@tsp17.sprintpcs.com,SO-7368,SO-07368
35374,2013-07-01,,5662088122@tsp17.sprintpcs.com,SO-7367,SO-07367
35375,2013-07-01,,5662088118@tsp17.sprintpcs.com,SO-7367,SO-07367
35376,2013-07-01,,4707258906@vzw3g.com,SO-7366,SO-07366
35377,2013-07-01,,9172664300@tsp17.sprintpcs.com,SO-7369,SO-07369
35378,2013-07-01,,9172631247@tsp17.sprintpcs.com,SO-7369,SO-07369
35379,2013-07-01,,9172664296@tsp17.sprintpcs.com,SO-7369,SO-07369
35382,2013-07-02,,4045940824@vzw3g.com,SO-7377,SO-07377
35388,2013-07-02,,4045940785@vzw3g.com,SO-7370,SO-07370
35389,2013-07-02,,4045949379@vzw3g.com,SO-7370,-07370
35390,2013-07-02,,4045588695@vzw3g.com,SO-7370,-07370
35391,2013-07-02,,3125462939@uscc.net,SO-7378,SO-07378
35392,2013-07-02,,3124374078@uscc.net,SO-7378,SO-07378
35393,2013-07-04,,3125460210@uscc.net,SO-7379,SO-07379
35394,2013-07-04,,3124371467@uscc.net,SO-7379,SO-07379
35395,2013-07-04,,5662077406@tsp18.sprintpcs.com,SO-7381,SO-07381
35396,2013-07-04,,9178585022@tsp17.sprintpcs.com,SO-7382,SO-07382
35400,2013-07-07,,5668563981@tsp18.sprintpcs.com,SO-7389,SO-07389
35401,2013-07-07,,5662088016@tsp18.sprintpcs.com,SO-7391,SO-07391
35405,2013-07-08,,9172722738@tsp18.sprintpcs.com,SO-7396,SO-07396
35418,2013-07-09,,3124372740@uscc.net,SO-7400F,SO-07400
35421,2013-07-09,,3125468330@uscc.net,SO-7400F,SO-07400
35423,2013-07-09,,3124371905@uscc.net,SO-7400F,SO-07400
35424,2013-07-09,,3124372457@uscc.net,SO-7400F,SO-07400
35426,2013-07-09,,3125469544@uscc.net,SO-7400F,SO-07400
35431,2013-07-09,,3123889136@uscc.net,SO-7400F,SO-07400
35433,2013-07-09,,4042900043@vzw3g.com,SO-7402C,SO-07402
35437,2013-07-09,,4044162213@vzw3g.com,SO-7401,SO-07401
35439,2013-07-10,,5662088048@tsp17.sprintpcs.com,SO-7404,SO-07404
35440,2013-07-10,,4045940830@vzw3g.com,SO-7406,SO-07406
35441,2013-07-10,,4045940832@vzw3g.com,SO-7408,SO-07408
35442,2013-07-10,,4045940818@vzw3g.com,SO-7408,SO-07408
35444,2013-07-11,,6466689477@tsp18.sprintpcs.com,SO-7410,SO-07410
35459,2013-07-11,,5662122701@tsp17.sprintpcs.com,SO-7414,SO-07414
35460,2013-07-11,,5662080231@tsp18.sprintpcs.com,SO-7414,SO-07414
35461,2013-07-11,,5774833637@tsp18.sprintpcs.com,SO-7414,SO-07414
35463,2013-07-11,,4045940829@vzw3g.com,SO-7418,SO-07418
35465,2013-07-14,,5665290576@tsp17.sprintpcs.com,SO-7420,SO-07420
35468,2013-07-14,,4042953475@vzw3g.com,SO-7423B,SO-07423
35478,2013-07-15,,5665290578@tsp18.sprintpcs.com,SO-7431,SO-07431
35479,2013-07-15,,5662088109@tsp17.sprintpcs.com,SO-7432,SO-07432
35480,2013-07-15,,4045566522@vzw3g.com,SO-7433,SO-07433
35482,2013-07-16,,9172721841@tsp17.sprintpcs.com,SO-7440,SO-07440
35483,2013-07-16,,3124376477@uscc.net,SO-7442,SO-07442
35487,2013-07-16,,5662088111@tsp18.sprintpcs.com,SO-7435,SO-07435
35501,2013-07-17,,9175310287@tsp17.sprintpcs.com,SO-7446,SO-07446
35502,2013-07-17,,3124372368@uscc.net,SO-7447,SO-07447
35503,2013-07-17,,3123887282@uscc.net,SO-7447,SO-07447
35504,2013-07-17,,3125465413@uscc.net,SO-7447,SO-07447
35505,2013-07-17,,3124373615@uscc.net,SO-7448,SO-07448
35506,2013-07-17,,3124372874@uscc.net,SO-7449A,SO-07449
35507,2013-07-17,,3124372877@uscc.net,SO-7449A,SO-07449
35508,2013-07-17,,3124375887@uscc.net,SO-7449A,SO-07449
35516,2013-07-18,,3124375962@uscc.net,SO-7452,SO-07452
35517,2013-07-18,,3124372897@uscc.net,SO-7452,SO-07452
35518,2013-07-18,,3124375843@uscc.net,SO-7452,SO-07452
35520,2013-07-18,,3124375958@uscc.net,SO-7455A,SO-07455
35521,2013-07-18,,4045940804@vzw3g.com,SO-7453,SO-07453
35522,2013-07-18,,4048313574@vzw3g.com,SO-7456,SO-07456
35526,2013-07-18,,4045940928@vzw3g.com,SO-7461,SO-07461
35572,2013-07-22,,9175534101@tsp17.sprintpcs.com,SO-7485,SO-07485
35574,2013-07-22,,9172723510@tsp18.sprintpcs.com,SO-7486B,SO-07486
35575,2013-07-22,,9172723119@tsp18.sprintpcs.com,SO-7486B,SO-07486
35577,2013-07-22,,9174056314@tsp18.sprintpcs.com,SO-7486B,SO-07486
35579,2013-07-22,,9175480171@tsp17.sprintpcs.com,SO-7486B,SO-07486
35581,2013-07-22,,5662080579@tsp18.sprintpcs.com,SO-7476,SO-07476
35582,2013-07-22,,5662081068@tsp18.sprintpcs.com,SO-7477,SO-07477
35583,2013-07-22,,5662086006@tsp17.sprintpcs.com,SO-7478,SO-07478
35584,2013-07-22,,5662070085@tsp18.sprintpcs.com,SO-7478,SO-07478
35587,2013-07-22,,4702250933@vzw3g.com,SO-7483,SO-07483
35588,2013-07-22,,4045480483@vzw3g.com,SO-7484,SO-07484
35592,2013-07-23,,5662085963@tsp17.sprintpcs.com,SO-7490,SO-07490
35596,2013-07-23,,4045480186@vzw3g.com,SO-7495,SO-07495
35597,2013-07-23,,4045208215@vzw3g.com,SO-7494,SO-07494
35599,2013-07-24,,5662081118@tsp17.sprintpcs.com,SO-7496A,SO-07496
35600,2013-07-24,,4047801424@vzw3g.com,SO-7497,SO-07497
35602,2013-07-24,,4045764943@vzw3g.com,SO-7501,SO-07501
35603,2013-07-24,,5662080525@tsp17.sprintpcs.com,SO-7502A,SO-07502
35605,2013-07-25,,4048219316@vzw3g.com,SO-7503A,SO-07503
35609,2013-07-25,,4047647002@vzw3g.com,SO-7503A,SO-07503
35611,2013-07-25,,5662088040@tsp17.sprintpcs.com,SO-7504,SO-07504
35612,2013-07-25,,5339384686@tsp18.sprintpcs.com,SO-7504,SO-07504
35613,2013-07-25,,4045487336@vzw3g.com,SO-7505A,SO-07505
35616,2013-07-25,,5662088053@tsp17.sprintpcs.com,SO-7506,SO-07506
35617,2013-07-25,,4047728690@vzw3g.com,SO-7507,SO-07507
35621,2013-07-28,,5662086167@tsp18.sprintpcs.com,SO-7510,SO-07510
35623,2013-07-28,,4707258848@vzw3g.com,SO-7518,SO-07518
35624,2013-07-29,,5662109164@tsp17.sprintpcs.com,SO-7523C,SO-07523
35627,2013-07-29,,5662109172@tsp17.sprintpcs.com,SO-7523C,SO-07523
35630,2013-07-29,,5662109180@tsp17.sprintpcs.com,SO-7523C,SO-07523
35631,2013-07-29,,5662109182@tsp17.sprintpcs.com,SO-7523C,SO-07523
35633,2013-07-29,,5662109165@tsp17.sprintpcs.com,SO-7523C,SO-07523
35634,2013-07-29,,5662109170@tsp17.sprintpcs.com,SO-7523C,SO-07523
35635,2013-07-29,,5662109173@tsp17.sprintpcs.com,SO-7523C,SO-07523
35637,2013-07-29,,5662109179@tsp17.sprintpcs.com,SO-7523C,SO-07523
35640,2013-07-31,,4049734728@vzw3g.com,SO-7533A,SO-07533
